dist0,dist1,dist2,dist3,dist4,dist5,dist6,dist7,dist8,dist9,dist10,dist11,dist12,dist13,dist14,dist15,Point0_C,Point1_C,Point2_C,Point3_C,Point4_C,Point5_C,Point6_C,Point7_C,Point8_C,Point9_C,Point10_C,Point11_C,Point12_C,Point13_C,Point14_C,Point15_C,Point16_C,Point17_C,Momentum0,Momentum1,Momentum2,Momentum3,Momentum4,Momentum5,Momentum6,Momentum7,Momentum8,Momentum9,Momentum10,Momentum11,Momentum12,Momentum13,Momentum14,Momentum15,Momentum16,Momentum17,Class
"0.1047678449383759","0.1046440507367482","0.10431124009515964","0.12021831600491774","0.28559609871000385","0.5773641850015524","0.4455924290421834","0.31670013673370556","0.5153777502575704","0.4879331893104451","0.4120475848931475","0.7072802301725043","0.5607736841954363","1.0062630618788975","0.7004011915607631","0.5390634428716126","0.933969","0.888463","0.840901","0.787916","0.846609","0.87617","0.80933","0.776895","0.643073","0.773328","0.717826","0.633999","0.830487","0.758995","0.900254","0.924558","0.830412","0.978779","0.00017965833033498196","0.00023845594985385927","0.009870854439805236","0.010159496005229281","0.010219561889525936","0.00026900372380318283","0.00017216238323406962","0.0144541289985433","0.00022876390465555654","0.010211775042694682","0.020964505375026105","0.010078678595677364","0.009755934315326129","0.01025945328527468","0.00016498895059948663","0.00014440709649767965","0.0003349309420886461","0.009714052200395805","1"
"0.09791464966705903","0.09891368310150293","0.10436152680457664","0.12022712320212854","0.2855179985378798","0.568950025072325","0.4660832346077117","0.3166120788168953","0.5159764580482314","0.49867016829985716","0.4121529666580072","0.707618828675439","0.5813313781216015","1.0144994903680435","0.6893113351447504","0.539522665152735","0.933451","0.893293","0.841257","0.78164","0.872204","0.876514","0.826788","0.798521","0.641111","0.77645","0.73999","0.633807","0.848784","0.755171","0.893977","0.928648","0.823952","0.974485","0.00981467382870151","7.626540382880768e-05","0.009730201620409433","0.010438840670494005","0.010098038045609645","0.00011343794667564443","0.0004369349341487735","0.00010665580287738553","0.00012243943573901744","0.010095682821017398","0.023436776686656016","0.010618724964624546","0.0004562687999355901","0.020738183282223495","0.010222264046325851","0.00023327983495738587","0.0004856018677325815","0.009771618736263891","1"
"0.07074544333852918","0.05734231534794583","0.04630926655169607","0.041255412289595395","0.17389874830322333","0.9889099919232018","0.0","0.1798118597817883","0.19952825691734521","1.2295070412270228","0.13283136834106088","0.0","0.0","1.0","0.0","0.0","0.90115","0.833589","0.604206","0","0","0.684506","0.0857207","0","0","0","0","0","0","0","0.975179","0.924469","0.89371","0.206002","1.26029572307038","1.2636003744415296","1.3234654911821455","1.3180452257565756","1.38899209353666","1.2026466812937995","1.1769488163885433","1.6849635522073434","1.4602775888827035","1.6227759116325744","1.7745895735873545","1.6016305963808322","1.7194782492708622","1.839826258700507","1.2722840882489277","1.2608183883538264","1.2977376846734205","1.2379203893739361","1"
"0.07446963859712169","0.06446195485636425","0.0472098581666385","0.0331966585040876","0.1653376805834664","0.9812570900475189","0.0","0.19170835927208338","0.22095303933324756","1.254003357722952","0.13979882319967396","0.0","0.0","1.0","0.0","0.0","0.879283","0.84695","0.678564","0","0","0.685141","0.0729941","0","0","0","0","0","0","0","0.940004","0.869455","0.931334","0.225042","1.2442860135689096","1.263438081860072","1.3141463048511293","1.3197851169468007","1.3890486023115594","1.1921645502829916","1.186073770484019","1.68504614370699","1.4603457307226788","1.6221722056421015","1.774642781876751","1.6016940345156625","1.7187575603388894","1.8426513141673422","1.263213436953949","1.249602133776217","1.2903342845420613","1.2344619108462769","1"
"0.07500380648297568","0.06659010827571597","0.05510305733498665","0.02936730441215034","0.1698648013475687","0.9808180758838513","0.0","0.19213178280410803","0.22688708482629721","1.2642398890492172","0.14074279292961528","0.0","0.0","1.0","0.0","0.0","0.883601","0.819611","0.668624","0","0","0.684556","0.0608676","0","0","0","0","0","0","0","0.91187","0.924405","0.931594","0.2981","1.2468076484380683","1.2664794600844411","1.3209075395860574","1.319475774062087","1.3931268445361609","1.1965953669293745","1.1891389840902271","1.6969645135739464","1.4660076210204205","1.628540640109302","1.784258338137182","1.606254507231","1.725529704234699","1.8467538632719405","1.2619765578259465","1.2482036204666582","1.293275482221534","1.2390471476513718","1"
"0.10474576158190257","0.10466462889343778","0.10434242808872325","0.12021835594107116","0.2854957588936106","0.5687374349018219","0.4662282820950247","0.31662619194924596","0.5154424254693036","0.4978362756981516","0.4119586054608572","0.7070302052259666","0.5912839316402234","1.014235375797764","0.6889962347974746","0.5391595523434694","0.937746","0.883944","0.83827","0.771007","0.881789","0.875542","0.81598","0.78717","0.639431","0.777284","0.740242","0.632944","0.81443","0.749347","0.904743","0.934253","0.826997","0.975498","3.22572143676884","3.2340551871314984","3.392001426202911","3.363806292073574","3.551517828280945","3.0780303549648793","3.0122127819474094","4.31689303605861","3.737535450198554","4.151677868553037","4.548332993627243","4.094855282543709","4.398814022455746","4.707785651835456","3.256402114541871","3.227109409284875","3.3215896090815877","3.16853077861933","1"
"0.10367934528691836","0.10363040088193733","0.10323715565109058","0.11899349881534313","0.2825180720067273","0.5629102648687839","0.4608185623485892","0.3133398938018756","0.5089900708319873","0.4933549879057834","0.4076192978413514","0.6894494474702073","0.5749718618048243","1.014056831599927","0.6716103773064199","0.5237372816029898","0.937595","0.886085","0.83969","0.774874","0.876985","0.86948","0.81013","0.802185","0.647759","0.783882","0.736213","0.643532","0.816857","0.760023","0.905946","0.92374","0.836884","0.979564","3.151813112521485","3.2003398526647113","3.32888002953577","3.329427181474749","3.5235616098945965","3.019733929239709","2.9955991429848927","4.272748275018719","3.704417447801707","4.108931773045165","4.494747112133932","4.057877832567684","4.35388224929201","4.652986327445653","3.199825274473398","3.165301806624582","3.268476068600866","3.1269286190408265","1"
"0.10361757163724024","0.10353487228867664","0.10321328779280542","0.11167214427140323","0.2826613646014485","0.5405893859980301","0.4832691044602727","0.3134441152062583","0.5090128549659044","0.49357943012641153","0.4077335123016061","0.6898675162230997","0.5746478764150367","1.0064115304544967","0.6828994195330892","0.5337225732515578","0.934595","0.890415","0.836675","0.770989","0.859569","0.869387","0.818588","0.798839","0.638625","0.78375","0.744291","0.63887","0.807183","0.75634","0.90164","0.917812","0.825332","0.984655","3.1465946432965177","3.1964435988819453","3.333684181917999","3.3306621211811724","3.515994144129599","3.0201852369971425","2.992841116591571","4.273730089256943","3.705324482090865","4.110057946597859","4.495415212820972","4.062953165573133","4.354672475455961","4.660500790648142","3.189985421309401","3.150055738158092","3.2639803806704086","3.118648556683774","1"
"0.10355300864509218","0.10355761834012273","0.10322124019007396","0.11896930374630559","0.2825993889368031","0.5424746794702114","0.48212296771701635","0.3133906395557615","0.5104811518168461","0.4926052522409702","0.4078495062267023","0.6903126919549651","0.5640623840665919","1.0140148013777779","0.6816280466218134","0.5244477234307376","0.932609","0.886907","0.83682","0.764693","0.874419","0.869415","0.814379","0.79756","0.647687","0.783236","0.728768","0.642317","0.814075","0.75528","0.901434","0.918541","0.821839","0.988097","0.00017624514768862972","0.00010778893172184344","0.00013957686900656382","0.020766638248827348","8.233791114059424e-05","0.0001369796512222781","0.00034462706914997906","0.00014930440587297876","0.010408538380821617","0.010179811179110288","0.020724006284383784","0.010293188336502286","0.00984188608497046","0.010288567007430558","0.00013885272991096204","0.00024331294391640224","0.0001054248519412396","0.00017876534517236365","1"
"0.09700889838858485","0.10376620079121247","0.10336672739741581","0.1131004270385628","0.2925569778626429","0.5307449137507358","0.48159603693158104","0.3135041122757182","0.50882761716698","0.48362290920411666","0.4080256958927563","0.6905504337112484","0.5846534401648497","1.0063115712959751","0.6833260628415491","0.5250944839231558","0.940946","0.901357","0.835746","0.761613","0.842703","0.879095","0.83072","0.788317","0.62417","0.752409","0.746202","0.629806","0.786159","0.759565","0.911309","0.923371","0.842115","0.969587","9.053217702157818e-05","0.00025010990954257666","0.010061040116033725","0.030967974691172635","0.010365303231069121","0.0002955844385506016","0.00017410591154798903","0.010185155590242481","0.00031621529996294517","0.00047939330944308666","0.009890216035633328","0.014398924868243982","8.962228280284832e-05","0.020541328486557563","0.00017103708179575728","0.0002080877101014306","0.010089611407672703","0.010404567292401131","1"
"0.10678390071272387","0.09828448061502577","0.11254061707958896","0.11571507080121361","0.29859828618580236","0.5523928089244539","0.4819793444296009","0.32007093583416674","0.5194703619748834","0.4935084666339745","0.41683601780702867","0.7253081443429423","0.5662603044614705","1.0066507448855346","0.7171979581452014","0.5271944280619772","0.938682","0.895622","0.832933","0.768971","0.858061","0.875969","0.815865","0.777044","0.615597","0.759175","0.716521","0.620599","0.757632","0.766154","0.905667","0.919845","0.854562","0.987988","0.009750977189446482","0.00019374287706300068","0.010182006535749421","0.010393941707404512","0.010157359387384116","0.00024068037190481985","0.00020951198053951144","0.010571143751983843","0.021350309277858175","0.010505668905595058","0.020929073797018492","0.021418281119100897","0.010788270987357651","0.03003468581792376","0.00029234406060385466","0.00022332314041902327","0.014530516859050527","0.014307359181829925","1"
"0.1045850365552852","0.09639125332640441","0.11032864174269971","0.10522594814906078","0.29286220598035767","0.5295266945226367","0.47353390508501103","0.3136923933745977","0.5104397815350596","0.49304162349051406","0.4083326497944738","0.7010866328156029","0.5746326886592084","1.006476163120934","0.7028652549544787","0.5073809605799261","0.944461","0.905329","0.825511","0.785902","0.855658","0.864569","0.813975","0.794541","0.61278","0.724788","0.737335","0.628889","0.784932","0.76318","0.909583","0.918235","0.852298","0.96677","0.009566617835910085","0.0004760570585911644","0.014167249610808431","0.010337646791811109","0.009887808919870941","0.0003388261558103871","0.0004616407694835955","0.00023296835615859335","0.00027737116871924295","0.010287783628131443","0.020661529300257202","0.014564548851306326","0.014921821655839393","0.022913434890605693","0.0002669224041534156","0.0002381609365647805","0.014141979546478313","0.01424274475657986","1"
"0.11518626698690951","0.10018834153170038","0.11468193643572559","0.10965498438260013","0.30439692952110536","0.5417574170461531","0.5123806735455525","0.3261499628605771","0.5416725576082858","0.5020811073820333","0.42481009815096993","0.7614882065841525","0.5984273832026983","1.0127925274952434","0.751801691566235","0.5384267220247758","0.944428","0.894339","0.835737","0.768601","0.844424","0.865157","0.833987","0.796778","0.591574","0.753414","0.717369","0.607311","0.800584","0.764444","0.909912","0.916211","0.852429","0.985216","0.009977345841928897","0.00010769250999877425","0.00017246631462203155","0.010650167585204198","0.010390723027372787","0.0001685047223399447","0.01469429194510667","0.010641967071880358","0.04465442364325601","0.0005491883247877002","0.010283626053866601","0.03426835930361968","0.014501917965198936","0.010900801623435362","0.00017079686181718475","0.00015090519980399817","0.014478083240995044","0.009973338172436928","1"
"0.09890094193629513","0.09835220657075185","0.11261483178829454","0.12138677695746729","0.2986434786485667","0.5399645542173157","0.49312692844742534","0.32010287774686796","0.5191671785161006","0.4927931178360519","0.41683259266869965","0.7256637077689126","0.5874749739295702","1.0067644698995573","0.7289709536486124","0.5248728146082773","0.940116","0.901989","0.825798","0.772103","0.820867","0.879048","0.815877","0.77732","0.619877","0.767115","0.725476","0.62126","0.786758","0.766047","0.910987","0.917955","0.824542","0.982346","0.00013702829894761062","5.521259309390665e-05","6.925331777178672e-05","0.01492556101483252","0.0006592507669586129","6.236486802225206e-05","0.00038061285402581877","0.010440271612468365","0.00032716463701225405","0.0004005292145438447","0.023580514466469978","0.00016725610651432512","0.015366445602891342","0.015184530102973891","0.00011962118269386409","6.963175401986819e-05","0.009932665251655889","0.009893371889683273","1"
"0.09895727585967648","0.09817490680754114","0.10526735644302912","0.12153140851487085","0.2986940710186394","0.5421244961522806","0.4918903792679025","0.3200513981648396","0.5212333005226188","0.491820153728889","0.4168537607968463","0.7258246311111055","0.5765524431925447","1.0044590460567597","0.7278261563873405","0.52585871010087","0.936494","0.898225","0.826548","0.763417","0.82998","0.878918","0.825598","0.785413","0.615426","0.744654","0.70134","0.61676","0.777057","0.764889","0.907429","0.906886","0.823879","0.989222","0.00013328212061351012","0.0003051079160128538","0.010080224145029645","0.014651176289917791","0.0007863050263265059","0.000292240381786498","0.0004820978439415264","0.014628909363912968","0.021322736239944354","0.014915182525855511","0.02371165386894923","0.023552723025295073","0.015209886002336366","0.010098429390828511","0.00012409302004475338","0.009933279908710641","0.010185740749640593","0.010552109981380182","1"
"0.10678303510702411","0.0982836658469055","0.1124995866531768","0.11397830480406208","0.2884735686869482","0.5625045120003421","0.47230231485085333","0.3200007170786919","0.5194835758957181","0.49241366336192505","0.41691331926717107","0.7254770384685184","0.5657729084263403","1.0145538793280156","0.707182911618265","0.536989958412308","0.941152","0.901566","0.829337","0.764263","0.839372","0.87654","0.818149","0.776776","0.620693","0.753739","0.705585","0.620613","0.785027","0.759129","0.90827","0.914514","0.824833","0.982142","0.00012345047577238201","9.486566581397331e-05","0.010152717614285283","0.03309049865490797","0.0001841440860571755","0.00013068792110753166","0.014488000599525883","0.01490710478597325","0.023955046579187372","0.0003226735809927433","0.021436103477912794","0.021212856724794903","0.01442493394295209","0.00023671364405214405","9.424040012698752e-05","0.00017533624525989893","0.009931530652434857","0.010380993793060908","1"
"0.1088382972965151","0.10041378206961173","0.11494540783756427","0.11613376411799943","0.30491533803126747","0.5746537047331949","0.4813254038308247","0.3268185362424653","0.5304678616063014","0.5030594755461367","0.4256974005372489","0.7517621412253449","0.5778457476924347","1.0151198876965404","0.7432356536104833","0.5486391987141626","0.94082","0.904667","0.828552","0.7515","0.832833","0.874095","0.823126","0.779305","0.613621","0.73787","0.699621","0.623924","0.766615","0.764884","0.907377","0.908706","0.836306","0.982052","7.120421359329377e-05","0.00010792307105534806","2.617518949422404e-05","0.0242363196394295","0.0004924554267438866","0.00022222720465339736","0.0005363806649027643","0.0003714479815048814","0.02153355636293398","0.015137260317837808","0.03267537925838447","0.01511821708535848","0.011053390477459336","0.02159498281039432","0.0001733105925654887","0.00011433495353429356","0.010136531304347506","0.010127959816914606","1"
"0.10567381433602328","0.09738611393140637","0.10432700370032531","0.12038375639635109","0.2960372361210687","0.5457865860067669","0.47835296821180256","0.31735432800684404","0.5150546687922634","0.48810376165746583","0.41330161446940733","0.6982362833244693","0.5398314568917473","1.016302173520575","0.7004669995434479","0.5123528000323764","0.938457","0.907253","0.820341","0.757714","0.820666","0.869945","0.817699","0.773536","0.63762","0.750087","0.686117","0.627151","0.788007","0.753203","0.906612","0.899705","0.828457","0.986784","0.00012745728519039","0.00019130409489717396","0.0002829796525374127","0.014740768151600706","0.0003680369187047117","0.00017681607184874876","0.010385450304953352","0.0003482042061135078","0.014879128567999982","0.010274135745174955","0.042059562403457734","0.02107011847977868","0.00036286013408708443","0.014380304610929073","0.000173833018717071","0.00018551240256904793","0.009983209913741636","0.00023498665088685002","1"
"0.10555218112940103","0.0973039313276616","0.10422669105117371","0.11450452266330377","0.2957115647013308","0.5596159682056391","0.45528206151070316","0.31685482229007694","0.5144025918240972","0.4873107764883926","0.41272951576138756","0.7085058064465981","0.5703292510147712","1.0066719400781983","0.7114245156530608","0.5204053207806612","0.940267","0.910785","0.824465","0.761662","0.848193","0.87605","0.831088","0.78145","0.610853","0.745671","0.704412","0.629864","0.80874","0.771832","0.907666","0.898759","0.841895","0.992492","0.00014231441337844987","0.00022388589190376385","0.01414493297993911","0.023340908993138603","0.0002631938054605779","0.00014711887064050835","0.00021873706391017556","0.0002874198135329446","0.010378692029875122","0.010428164013951738","0.014709881437216674","0.010191683719507143","0.010549655727107013","0.010519442801945951","0.00019021190083692884","0.009957467436903688","0.00017016853241087068","0.009985623545133595","1"
"0.1043786720019464","0.09638972181801704","0.10329275344795853","0.11331334278935958","0.2927083853662794","0.5536674691716148","0.4508744883229694","0.3135165959257974","0.509017963448529","0.4823000473735389","0.4084572221912258","0.6906571974375879","0.5748409342704609","1.0021829350004516","0.6915018022719014","0.516238720507849","0.94375","0.908286","0.827997","0.762607","0.857441","0.87132","0.826958","0.78146","0.612341","0.765079","0.743606","0.625479","0.796962","0.774247","0.906711","0.902596","0.834954","0.978317","0.00016716992532665417","0.00013610816168796555","0.00967474720651822","0.014635808155640796","0.0001757746786435272","0.00016385552927544424","0.0002919972345884659","0.0002581396250526689","0.04144000767802458","0.014697971131462493","0.033069615010522836","0.03290237165612211","0.010493229444527248","0.00038321545597528895","0.0002182751258187416","0.009748147754870552","0.00018425140074763025","0.009673594203002043","1"
"0.10552422515293017","0.09731238528630576","0.10427087218212039","0.11432012410980126","0.2954751514590051","0.5670507534576947","0.4558873237652368","0.31668258956856177","0.5138502367045908","0.4875012219192365","0.4125151443741649","0.7076201095002255","0.580879078431836","1.0021486977822218","0.6987622851201506","0.5305273421362091","0.94189","0.904771","0.8256","0.762745","0.853834","0.867614","0.823577","0.775775","0.625528","0.742807","0.73856","0.618525","0.77689","0.773584","0.904388","0.902616","0.842364","0.981164","8.258279749159773e-05","4.826040288518684e-05","5.3807512440073016e-05","0.023300165026047696","0.00027658433882111696","0.00014632829648524872","0.0004997504981866405","6.466858170261657e-05","0.010360262015836104","0.010280852708413606","0.05371972226143618","0.014721910215810203","0.01001914440206589","0.014403665277926166","0.00013971545393251782","7.601071647690183e-05","0.00020882738018257704","0.01002617422079698","1"
